dataset_name,xyz_lr_c,xyz_lr_final_c,radius_lr_c,radius_lr_final_c,weights_lr_c,weights_lr_final_c,mean_training_loss,mean_density_field_loss
starling,0.1,0.8,0.2,0.9,0.14,0.9,120965.5234375,0.6499090647878489
starling,0.1,0.8,0.2,0.9,0.2,0.7,123685.537109375,0.7231868146995785
starling,0.1,0.8,0.2,0.9,0.2,0.8,120744.322265625,0.7353053627498496
starling,0.1,0.8,0.2,0.9,0.2,0.9,120946.94921875,0.7504854821420428
starling,0.1,0.9,0.05,0.7,0.1,0.7,107960.63671875,0.5992375201276327
starling,0.1,0.9,0.05,0.7,0.1,0.8,107544.568359375,0.6116112490332526
starling,0.1,0.9,0.05,0.7,0.1,0.9,110581.24609375,0.608780056990659
starling,0.1,0.9,0.05,0.7,0.14,0.7,106436.15234375,0.5078175583950011
starling,0.1,0.9,0.05,0.7,0.14,0.8,106153.8515625,0.49365384157115266
starling,0.1,0.9,0.05,0.7,0.14,0.9,113843.845703125,0.4779950482713995
starling,0.1,0.9,0.05,0.7,0.2,0.7,114426.18359375,0.5783967940189628
starling,0.1,0.9,0.05,0.7,0.2,0.8,113043.390625,0.5928978520986636
starling,0.1,0.9,0.05,0.7,0.2,0.9,114695.470703125,0.594586844030667
starling,0.1,0.9,0.05,0.8,0.1,0.7,105560.888671875,0.6185118862304179
starling,0.1,0.9,0.05,0.8,0.1,0.8,109074.625,0.6095023211467172
starling,0.1,0.9,0.05,0.8,0.1,0.9,112256.759765625,0.6147438169182571
starling,0.1,0.9,0.05,0.8,0.14,0.7,106420.375,0.48331724660669056
starling,0.1,0.9,0.05,0.8,0.14,0.8,108541.029296875,0.48787861564724344
starling,0.1,0.9,0.05,0.8,0.14,0.9,110432.6640625,0.47144020098868866
starling,0.1,0.9,0.05,0.8,0.2,0.7,115469.662109375,0.5776747139555848
starling,0.1,0.9,0.05,0.8,0.2,0.8,111496.447265625,0.5712465645910935
starling,0.1,0.9,0.05,0.8,0.2,0.9,113540.28125,0.5944214443181579
starling,0.1,0.9,0.05,0.9,0.1,0.7,109238.76953125,0.6082951148756648
starling,0.1,0.9,0.05,0.9,0.1,0.8,108013.220703125,0.6256736707865057
starling,0.1,0.9,0.05,0.9,0.1,0.9,108403.83203125,0.6264183274569046
starling,0.1,0.9,0.05,0.9,0.14,0.7,104040.80859375,0.4886728308770897
starling,0.1,0.9,0.05,0.9,0.14,0.8,109297.126953125,0.4762694739132393
starling,0.1,0.9,0.05,0.9,0.14,0.9,108996.619140625,0.4726796873901058
starling,0.1,0.9,0.05,0.9,0.2,0.7,110439.234375,0.6091406512650692
starling,0.1,0.9,0.05,0.9,0.2,0.8,112319.705078125,0.5936400224522518
starling,0.1,0.9,0.05,0.9,0.2,0.9,111195.439453125,0.5766933448415636
starling,0.1,0.9,0.1,0.7,0.1,0.7,107822.04296875,0.5964378909034741
starling,0.1,0.9,0.1,0.7,0.1,0.8,106105.36328125,0.5958912573190798
starling,0.1,0.9,0.1,0.7,0.1,0.9,107554.00390625,0.5826086377677759
starling,0.1,0.9,0.1,0.7,0.14,0.7,112787.67578125,0.688550973711304
starling,0.1,0.9,0.1,0.7,0.14,0.8,109500.751953125,0.681462083664665
starling,0.1,0.9,0.1,0.7,0.14,0.9,111453.19921875,0.6750238947794338
starling,0.1,0.9,0.1,0.7,0.2,0.7,122332.17578125,0.6489676795394429
starling,0.1,0.9,0.1,0.7,0.2,0.8,128198.599609375,0.6577329348208105
starling,0.1,0.9,0.1,0.7,0.2,0.9,123924.28515625,0.677963445628363
starling,0.1,0.9,0.1,0.8,0.1,0.7,109675.85546875,0.5971840102037979
starling,0.1,0.9,0.1,0.8,0.1,0.8,110920.87109375,0.5755097136769243
starling,0.1,0.9,0.1,0.8,0.1,0.9,107384.994140625,0.5732825326804099
starling,0.1,0.9,0.1,0.8,0.14,0.7,110517.00390625,0.6945352151235561
starling,0.1,0.9,0.1,0.8,0.14,0.8,111295.109375,0.6828606747716087
starling,0.1,0.9,0.1,0.8,0.14,0.9,107988.322265625,0.6656245725142939
starling,0.1,0.9,0.1,0.8,0.2,0.7,122853.333984375,0.6519992887638804
starling,0.1,0.9,0.1,0.8,0.2,0.8,121830.794921875,0.6547609436996529
starling,0.1,0.9,0.1,0.8,0.2,0.9,122115.380859375,0.6509466520176146
starling,0.1,0.9,0.1,0.9,0.1,0.7,111666.4765625,0.564425127771667
starling,0.1,0.9,0.1,0.9,0.1,0.8,108527.935546875,0.5617495077947015
starling,0.1,0.9,0.1,0.9,0.1,0.9,111794.384765625,0.5740078926331071
starling,0.1,0.9,0.1,0.9,0.14,0.7,111884.10546875,0.7046965816200442
starling,0.1,0.9,0.1,0.9,0.14,0.8,110258.794921875,0.6839928186008102
starling,0.1,0.9,0.1,0.9,0.14,0.9,111423.205078125,0.7009952272499791
starling,0.1,0.9,0.1,0.9,0.2,0.7,123188.052734375,0.6497169411867603
starling,0.1,0.9,0.1,0.9,0.2,0.8,122202.392578125,0.6773029311849096
starling,0.1,0.9,0.1,0.9,0.2,0.9,122900.287109375,0.667732695700856
starling,0.1,0.9,0.2,0.7,0.1,0.7,111536.236328125,0.6584217825629667
starling,0.1,0.9,0.2,0.7,0.1,0.8,114077.953125,0.6528753224650896
starling,0.1,0.9,0.2,0.7,0.1,0.9,110183.412109375,0.6477331343636115
starling,0.1,0.9,0.2,0.7,0.14,0.7,121161.677734375,0.6434180978041825
starling,0.1,0.9,0.2,0.7,0.14,0.8,121021.45703125,0.6240647245127894
starling,0.1,0.9,0.2,0.7,0.14,0.9,127512.212890625,0.6723948440712235
starling,0.1,0.9,0.2,0.7,0.2,0.7,123053.595703125,0.7417648694752574
starling,0.1,0.9,0.2,0.7,0.2,0.8,120681.134765625,0.7415350664639361
starling,0.1,0.9,0.2,0.7,0.2,0.9,118914.951171875,0.7453970872911532
starling,0.1,0.9,0.2,0.8,0.1,0.7,112793.537109375,0.661635001198336
starling,0.1,0.9,0.2,0.8,0.1,0.8,114529.216796875,0.6472963653272424
starling,0.1,0.9,0.2,0.8,0.1,0.9,112135.2265625,0.6429635845177055
starling,0.1,0.9,0.2,0.8,0.14,0.7,120809.30078125,0.6499354049467835
starling,0.1,0.9,0.2,0.8,0.14,0.8,127417.921875,0.6663212566348855
starling,0.1,0.9,0.2,0.8,0.14,0.9,125448.544921875,0.6424304123956315
starling,0.1,0.9,0.2,0.8,0.2,0.7,126777.3828125,0.736073864097647
starling,0.1,0.9,0.2,0.8,0.2,0.8,121341.126953125,0.7385867956749073
starling,0.1,0.9,0.2,0.8,0.2,0.9,125635.466796875,0.7574280305758356
starling,0.1,0.9,0.2,0.9,0.1,0.7,120290.7734375,0.6839616455768391
starling,0.1,0.9,0.2,0.9,0.1,0.8,118112.376953125,0.6337392938032138
starling,0.1,0.9,0.2,0.9,0.1,0.9,114470.3828125,0.6308440779174216
starling,0.1,0.9,0.2,0.9,0.14,0.7,124788.4296875,0.5957156055915125
starling,0.1,0.9,0.2,0.9,0.14,0.8,126077.7578125,0.6913872520118667
starling,0.1,0.9,0.2,0.9,0.14,0.9,123094.84375,0.6875245370036742
starling,0.1,0.9,0.2,0.9,0.2,0.7,126010.412109375,0.7388753198397483
starling,0.1,0.9,0.2,0.9,0.2,0.8,124256.162109375,0.7582032795187256
starling,0.1,0.9,0.2,0.9,0.2,0.9,122820.58203125,0.7608105194538074
boids_multi,0.01,0.7,0.05,0.7,0.1,0.7,121914.11515625,0.4676320569919587
boids_multi,0.01,0.7,0.05,0.7,0.1,0.8,121918.08984375,0.4676191783686482
boids_multi,0.01,0.7,0.05,0.7,0.1,0.9,121918.97921875,0.46756166128676385
boids_multi,0.01,0.7,0.05,0.7,0.14,0.7,122061.01765625,0.4685520458688988
boids_multi,0.01,0.7,0.05,0.7,0.14,0.8,122155.94734375,0.4687541522173801
boids_multi,0.01,0.7,0.05,0.7,0.14,0.9,122166.02296875,0.4689083430122622
boids_multi,0.01,0.7,0.05,0.7,0.2,0.7,122878.278125,0.4669821805712017
boids_multi,0.01,0.7,0.05,0.7,0.2,0.8,122878.30296875,0.4670066744701184
boids_multi,0.01,0.7,0.05,0.7,0.2,0.9,122888.19328125,0.4672270581000398
boids_multi,0.01,0.7,0.05,0.8,0.1,0.7,121879.73078125,0.4678186397258059
boids_multi,0.01,0.7,0.05,0.8,0.1,0.8,121887.09171875,0.4677942253322094
boids_multi,0.01,0.7,0.05,0.8,0.1,0.9,121886.0921875,0.46776993829874336
boids_multi,0.01,0.7,0.05,0.8,0.14,0.7,122043.0753125,0.46888127441878075
boids_multi,0.01,0.7,0.05,0.8,0.14,0.8,122146.290625,0.4689318168362007
boids_multi,0.01,0.7,0.05,0.8,0.14,0.9,122155.26484375,0.4690469393266084
boids_multi,0.01,0.7,0.05,0.8,0.2,0.7,122783.40171875,0.4671202758294152
boids_multi,0.01,0.7,0.05,0.8,0.2,0.8,122784.49359375,0.46732687704127107
boids_multi,0.01,0.7,0.05,0.8,0.2,0.9,122865.8025,0.46730922718482076
boids_multi,0.01,0.7,0.05,0.9,0.1,0.7,121844.645,0.46794128979186717
boids_multi,0.01,0.7,0.05,0.9,0.1,0.8,121851.03953125,0.4679376493949829
boids_multi,0.01,0.7,0.05,0.9,0.1,0.9,121853.37484375,0.46794019505452844
boids_multi,0.01,0.7,0.05,0.9,0.14,0.7,122028.26265625,0.4689058605742959
boids_multi,0.01,0.7,0.05,0.9,0.14,0.8,122102.016875,0.4691184356540959
boids_multi,0.01,0.7,0.05,0.9,0.14,0.9,122131.53453125,0.4691759106399798
boids_multi,0.01,0.7,0.05,0.9,0.2,0.7,122754.6040625,0.4672865557814793
boids_multi,0.01,0.7,0.05,0.9,0.2,0.8,122771.5471875,0.46757189193479703
boids_multi,0.01,0.7,0.05,0.9,0.2,0.9,122773.57875,0.4675518312639214
boids_multi,0.01,0.7,0.1,0.7,0.1,0.7,121457.444375,0.4695660958159985
boids_multi,0.01,0.7,0.1,0.7,0.1,0.8,121484.1765625,0.4696086734968709
boids_multi,0.01,0.7,0.1,0.7,0.1,0.9,121487.35015625,0.46958273127552475
boids_multi,0.01,0.7,0.1,0.7,0.14,0.7,121755.60359375,0.4695404153000898
boids_multi,0.01,0.7,0.1,0.7,0.14,0.8,121766.3059375,0.4699081758467541
boids_multi,0.01,0.7,0.1,0.7,0.14,0.9,121808.62546875,0.469772838530317
boids_multi,0.01,0.7,0.1,0.7,0.2,0.7,122017.62046875,0.4697341911006663
boids_multi,0.01,0.7,0.1,0.7,0.2,0.8,122091.7228125,0.46981984384876824
boids_multi,0.01,0.7,0.1,0.7,0.2,0.9,122174.46625,0.4697868296931044
boids_multi,0.01,0.7,0.1,0.8,0.1,0.7,121446.04015625,0.4695730835739695
boids_multi,0.01,0.7,0.1,0.8,0.1,0.8,121475.77046875,0.46934577153235646
boids_multi,0.01,0.7,0.1,0.8,0.1,0.9,121484.46171875,0.46951727758830286
boids_multi,0.01,0.7,0.1,0.8,0.14,0.7,121765.6475,0.4699188500224137
boids_multi,0.01,0.7,0.1,0.8,0.14,0.8,121772.20203125,0.4702599914592671
boids_multi,0.01,0.7,0.1,0.8,0.14,0.9,121814.35328125,0.47009892192729164
boids_multi,0.01,0.7,0.1,0.8,0.2,0.7,122053.2465625,0.4697558358247152
boids_multi,0.01,0.7,0.1,0.8,0.2,0.8,122089.32890625,0.47027538615127007
boids_multi,0.01,0.7,0.1,0.8,0.2,0.9,122211.56859375,0.47029157328114535
boids_multi,0.01,0.7,0.1,0.9,0.1,0.7,121437.73109375,0.4694674589446107
boids_multi,0.01,0.7,0.1,0.9,0.1,0.8,121462.5953125,0.46953538578957926
boids_multi,0.01,0.7,0.1,0.9,0.1,0.9,121495.54109375,0.4697168981580603
boids_multi,0.01,0.7,0.1,0.9,0.14,0.7,121786.0896875,0.4700138938514866
boids_multi,0.01,0.7,0.1,0.9,0.14,0.8,121790.08828125,0.469874791945018
boids_multi,0.01,0.7,0.1,0.9,0.14,0.9,121850.94703125,0.46988376289050804
boids_multi,0.01,0.7,0.1,0.9,0.2,0.7,122083.57046875,0.4699015359052985
boids_multi,0.01,0.7,0.1,0.9,0.2,0.8,122143.3703125,0.470078910950694
boids_multi,0.01,0.7,0.1,0.9,0.2,0.9,122249.3321875,0.4700161890614629
boids_multi,0.01,0.7,0.2,0.7,0.1,0.7,121596.22265625,0.46782682574107604
boids_multi,0.01,0.7,0.2,0.7,0.1,0.8,121631.67546875,0.46811654260233226
boids_multi,0.01,0.7,0.2,0.7,0.1,0.9,121682.38390625,0.46806627833015146
boids_multi,0.01,0.7,0.2,0.7,0.14,0.7,122255.221875,0.4699488345520042
boids_multi,0.01,0.7,0.2,0.7,0.14,0.8,122255.12515625,0.47053125869211515
boids_multi,0.01,0.7,0.2,0.7,0.14,0.9,122286.36515625,0.4708966067578396
boids_multi,0.01,0.7,0.2,0.7,0.2,0.7,122658.14,0.4701300675424656
boids_multi,0.01,0.7,0.2,0.7,0.2,0.8,122713.34984375,0.47036810251070216
boids_multi,0.01,0.7,0.2,0.7,0.2,0.9,122806.32578125,0.4701676599694031
boids_multi,0.01,0.7,0.2,0.8,0.1,0.7,121655.928125,0.4686173909318247
boids_multi,0.01,0.7,0.2,0.8,0.1,0.8,121746.2228125,0.46762279021702224
boids_multi,0.01,0.7,0.2,0.8,0.1,0.9,121766.77703125,0.46884132056160993
boids_multi,0.01,0.7,0.2,0.8,0.14,0.7,122325.1225,0.47082837808644434
boids_multi,0.01,0.7,0.2,0.8,0.14,0.8,122318.494375,0.4712260880739775
boids_multi,0.01,0.7,0.2,0.8,0.14,0.9,122309.07078125,0.4713636395693438
boids_multi,0.01,0.7,0.2,0.8,0.2,0.7,122773.95171875,0.4698898497562065
boids_multi,0.01,0.7,0.2,0.8,0.2,0.8,122863.68,0.4699262091308053
boids_multi,0.01,0.7,0.2,0.8,0.2,0.9,122902.1015625,0.47041314167289017
boids_multi,0.01,0.7,0.2,0.9,0.1,0.7,121776.69453125,0.4678333836039102
boids_multi,0.01,0.7,0.2,0.9,0.1,0.8,121865.3425,0.4673671406819326
boids_multi,0.01,0.7,0.2,0.9,0.1,0.9,121868.3665625,0.46756866637503997
boids_multi,0.01,0.7,0.2,0.9,0.14,0.7,122442.90296875,0.4693608917261878
boids_multi,0.01,0.7,0.2,0.9,0.14,0.8,122534.48796875,0.4700129048715355
boids_multi,0.01,0.7,0.2,0.9,0.14,0.9,122531.16421875,0.47218586444242994
boids_multi,0.01,0.7,0.2,0.9,0.2,0.7,123004.16953125,0.4697449163212359
boids_multi,0.01,0.7,0.2,0.9,0.2,0.8,123011.72859375,0.4697483673377842
boids_multi,0.01,0.7,0.2,0.9,0.2,0.9,123033.4490625,0.46995967403223704
boids_multi,0.01,0.8,0.05,0.7,0.1,0.7,121529.2690625,0.46784430117527753
boids_multi,0.01,0.8,0.05,0.7,0.1,0.8,121539.57375,0.4678643969208143
boids_multi,0.01,0.8,0.05,0.7,0.1,0.9,121545.38875,0.4678296125782498
boids_multi,0.01,0.8,0.05,0.7,0.14,0.7,121719.158125,0.4684760263904693
boids_multi,0.01,0.8,0.05,0.7,0.14,0.8,121799.84453125,0.46879728576947527
boids_multi,0.01,0.8,0.05,0.7,0.14,0.9,121843.76796875,0.4688597011840011
boids_multi,0.01,0.8,0.05,0.7,0.2,0.7,122477.22078125,0.46694525916117163
boids_multi,0.01,0.8,0.05,0.7,0.2,0.8,122537.34296875,0.4670439321855826
boids_multi,0.01,0.8,0.05,0.7,0.2,0.9,122550.61015625,0.46718203587358814
boids_multi,0.01,0.8,0.05,0.8,0.1,0.7,121489.29109375,0.46802128398238824
boids_multi,0.01,0.8,0.05,0.8,0.1,0.8,121495.81390625,0.46808305493403524
boids_multi,0.01,0.8,0.05,0.8,0.1,0.9,121499.44234375,0.4680582677547016
boids_multi,0.01,0.8,0.05,0.8,0.14,0.7,121686.15140625,0.4688411709703113
boids_multi,0.01,0.8,0.05,0.8,0.14,0.8,121774.22828125,0.4689496951556253
boids_multi,0.01,0.8,0.05,0.8,0.14,0.9,121816.99171875,0.46904487475172557
boids_multi,0.01,0.8,0.05,0.8,0.2,0.7,122442.3759375,0.467236015192672
boids_multi,0.01,0.8,0.05,0.8,0.2,0.8,122471.234375,0.4673788076772042
boids_multi,0.01,0.8,0.05,0.8,0.2,0.9,122528.36296875,0.4672992280674172
boids_multi,0.01,0.8,0.05,0.9,0.1,0.7,121449.64953125,0.46816771559359055
boids_multi,0.01,0.8,0.05,0.9,0.1,0.8,121458.736875,0.46820255230737245
boids_multi,0.01,0.8,0.05,0.9,0.1,0.9,121460.2884375,0.4682231080972252
boids_multi,0.01,0.8,0.05,0.9,0.14,0.7,121649.02328125,0.4690919036154746
boids_multi,0.01,0.8,0.05,0.9,0.14,0.8,121673.24453125,0.46932434522938626
boids_multi,0.01,0.8,0.05,0.9,0.14,0.9,121740.87078125,0.4695316199427528
boids_multi,0.01,0.8,0.05,0.9,0.2,0.7,122418.34859375,0.46738932622016444
boids_multi,0.01,0.8,0.05,0.9,0.2,0.8,122446.55421875,0.46742651060563334
boids_multi,0.01,0.8,0.05,0.9,0.2,0.9,122444.00265625,0.467324621185335
boids_multi,0.01,0.8,0.1,0.7,0.1,0.7,121085.831875,0.469730435576791
boids_multi,0.01,0.8,0.1,0.7,0.1,0.8,121132.645625,0.46962562375372974
boids_multi,0.01,0.8,0.1,0.7,0.1,0.9,121149.558125,0.4695694224465868
boids_multi,0.01,0.8,0.1,0.7,0.14,0.7,121433.2228125,0.4698382143599714
boids_multi,0.01,0.8,0.1,0.7,0.14,0.8,121440.87875,0.4699235720844524
boids_multi,0.01,0.8,0.1,0.7,0.14,0.9,121502.5503125,0.4698700792495416
boids_multi,0.01,0.8,0.1,0.7,0.2,0.7,121742.23828125,0.4700584729548796
boids_multi,0.01,0.8,0.1,0.7,0.2,0.8,121755.52828125,0.46976768073411534
boids_multi,0.01,0.8,0.1,0.7,0.2,0.9,121891.17125,0.46983155886026556
boids_multi,0.01,0.8,0.1,0.8,0.1,0.7,121089.83671875,0.46967681934021976
boids_multi,0.01,0.8,0.1,0.8,0.1,0.8,121140.11703125,0.4694986922898636
boids_multi,0.01,0.8,0.1,0.8,0.1,0.9,121168.373125,0.4694601385524954
boids_multi,0.01,0.8,0.1,0.8,0.14,0.7,121446.96859375,0.4702072238609181
boids_multi,0.01,0.8,0.1,0.8,0.14,0.8,121464.8415625,0.4701848476994263
boids_multi,0.01,0.8,0.1,0.8,0.14,0.9,121505.19765625,0.46998175383397967
boids_multi,0.01,0.8,0.1,0.8,0.2,0.7,121774.05078125,0.47024680998568896
boids_multi,0.01,0.8,0.1,0.8,0.2,0.8,121809.38078125,0.4700288954747404
boids_multi,0.01,0.8,0.1,0.8,0.2,0.9,121880.0025,0.4702361967964957
boids_multi,0.01,0.8,0.1,0.9,0.1,0.7,121078.95765625,0.4699068909756809
boids_multi,0.01,0.8,0.1,0.9,0.1,0.8,121136.32046875,0.47002491341743613
boids_multi,0.01,0.8,0.1,0.9,0.1,0.9,121179.990625,0.46990727117054887
boids_multi,0.01,0.8,0.1,0.9,0.14,0.7,121474.646875,0.4700475742433216
boids_multi,0.01,0.8,0.1,0.9,0.14,0.8,121450.08734375,0.4703597702899719
boids_multi,0.01,0.8,0.1,0.9,0.14,0.9,121477.660625,0.4706863502416616
boids_multi,0.01,0.8,0.1,0.9,0.2,0.7,121800.711875,0.47087708166047554
boids_multi,0.01,0.8,0.1,0.9,0.2,0.8,121850.1384375,0.47018744421103276
boids_multi,0.01,0.8,0.1,0.9,0.2,0.9,121938.559375,0.4699783436109565
boids_multi,0.01,0.8,0.2,0.7,0.1,0.7,121281.70796875,0.4677180838815261
boids_multi,0.01,0.8,0.2,0.7,0.1,0.8,121359.02265625,0.4677428336071372
boids_multi,0.01,0.8,0.2,0.7,0.1,0.9,121386.290625,0.4674428438349537
boids_multi,0.01,0.8,0.2,0.7,0.14,0.7,121899.809375,0.4701069798241737
boids_multi,0.01,0.8,0.2,0.7,0.14,0.8,121901.1534375,0.4701860855640952
boids_multi,0.01,0.8,0.2,0.7,0.14,0.9,121941.63125,0.4703571604909957
boids_multi,0.01,0.8,0.2,0.7,0.2,0.7,122385.94046875,0.4697136197487319
boids_multi,0.01,0.8,0.2,0.7,0.2,0.8,122442.94140625,0.4699048911759283
boids_multi,0.01,0.8,0.2,0.7,0.2,0.9,122471.9121875,0.47040077855062973
boids_multi,0.01,0.8,0.2,0.8,0.1,0.7,121325.76515625,0.46759246330067733
boids_multi,0.01,0.8,0.2,0.8,0.1,0.8,121387.14546875,0.4678264773179695
boids_multi,0.01,0.8,0.2,0.8,0.1,0.9,121397.06875,0.46773142404096324
boids_multi,0.01,0.8,0.2,0.8,0.14,0.7,121961.825,0.4701648250729507
boids_multi,0.01,0.8,0.2,0.8,0.14,0.8,121942.19546875,0.4708263034080176
boids_multi,0.01,0.8,0.2,0.8,0.14,0.9,121989.43140625,0.471481760156299
boids_multi,0.01,0.8,0.2,0.8,0.2,0.7,122497.73359375,0.469810166686081
boids_multi,0.01,0.8,0.2,0.8,0.2,0.8,122587.87546875,0.47000008313141434
boids_multi,0.01,0.8,0.2,0.8,0.2,0.9,122577.2953125,0.46962675615059446
boids_multi,0.01,0.8,0.2,0.9,0.1,0.7,121465.4,0.4669259119602546
boids_multi,0.01,0.8,0.2,0.9,0.1,0.8,121580.62765625,0.46667262891858596
boids_multi,0.01,0.8,0.2,0.9,0.1,0.9,121627.7725,0.466758708369115
boids_multi,0.01,0.8,0.2,0.9,0.14,0.7,122113.57453125,0.46988078571324726
boids_multi,0.01,0.8,0.2,0.9,0.14,0.8,122116.921875,0.47024569277409717
boids_multi,0.01,0.8,0.2,0.9,0.14,0.9,122138.5071875,0.4712372246304863
boids_multi,0.01,0.8,0.2,0.9,0.2,0.7,122645.0678125,0.4695510570839316
boids_multi,0.01,0.8,0.2,0.9,0.2,0.8,122648.24984375,0.46986405940940373
boids_multi,0.01,0.8,0.2,0.9,0.2,0.9,122676.88484375,0.4702242455685707
boids_multi,0.01,0.9,0.05,0.7,0.1,0.7,121199.19109375,0.4680828257320497
boids_multi,0.01,0.9,0.05,0.7,0.1,0.8,121215.24,0.4681211994933301
boids_multi,0.01,0.9,0.05,0.7,0.1,0.9,121220.6696875,0.4681411031882207
boids_multi,0.01,0.9,0.05,0.7,0.14,0.7,121426.63078125,0.468480371745616
boids_multi,0.01,0.9,0.05,0.7,0.14,0.8,121430.175625,0.4690017111018244
boids_multi,0.01,0.9,0.05,0.7,0.14,0.9,121499.09140625,0.46925495646604626
boids_multi,0.01,0.9,0.05,0.7,0.2,0.7,122188.8125,0.46707525499102814
boids_multi,0.01,0.9,0.05,0.7,0.2,0.8,122251.1621875,0.4671593950914567
boids_multi,0.01,0.9,0.05,0.7,0.2,0.9,122254.0775,0.46706564249729854
boids_multi,0.01,0.9,0.05,0.8,0.1,0.7,121159.14765625,0.4682759984507357
boids_multi,0.01,0.9,0.05,0.8,0.1,0.8,121174.725,0.46833715734133186
boids_multi,0.01,0.9,0.05,0.8,0.1,0.9,121184.588125,0.468374124286221
boids_multi,0.01,0.9,0.05,0.8,0.14,0.7,121376.1009375,0.4689947645595215
boids_multi,0.01,0.9,0.05,0.8,0.14,0.8,121391.40296875,0.4693149167082877
boids_multi,0.01,0.9,0.05,0.8,0.14,0.9,121463.67328125,0.46946819375585347
boids_multi,0.01,0.9,0.05,0.8,0.2,0.7,122163.390625,0.4672859911900789
boids_multi,0.01,0.9,0.05,0.8,0.2,0.8,122185.2340625,0.4673234086806012
boids_multi,0.01,0.9,0.05,0.8,0.2,0.9,122232.66640625,0.46737439970401823
boids_multi,0.01,0.9,0.05,0.9,0.1,0.7,121126.44015625,0.4684395148909246
boids_multi,0.01,0.9,0.05,0.9,0.1,0.8,121142.341875,0.4685164452400942
boids_multi,0.01,0.9,0.05,0.9,0.1,0.9,121154.1221875,0.46860035013247187
boids_multi,0.01,0.9,0.05,0.9,0.14,0.7,121329.01703125,0.46923401051588587
boids_multi,0.01,0.9,0.05,0.9,0.14,0.8,121353.31546875,0.4694843075241292
boids_multi,0.01,0.9,0.05,0.9,0.14,0.9,121426.5809375,0.4695433643987748
boids_multi,0.01,0.9,0.05,0.9,0.2,0.7,122131.99921875,0.46733979522019065
boids_multi,0.01,0.9,0.05,0.9,0.2,0.8,122151.95234375,0.4675363800329272
boids_multi,0.01,0.9,0.05,0.9,0.2,0.9,122167.96671875,0.46736649817784426
boids_multi,0.01,0.9,0.1,0.7,0.1,0.7,120749.28453125,0.4698988442457569
boids_multi,0.01,0.9,0.1,0.7,0.1,0.8,120824.62296875,0.46979801930887677
boids_multi,0.01,0.9,0.1,0.7,0.1,0.9,120853.80484375,0.4700011421605322
boids_multi,0.01,0.9,0.1,0.7,0.14,0.7,121123.254375,0.47055641409079724
boids_multi,0.01,0.9,0.1,0.7,0.14,0.8,121130.77921875,0.4706390875473822
boids_multi,0.01,0.9,0.1,0.7,0.14,0.9,121191.89796875,0.4708145774139827
boids_multi,0.01,0.9,0.1,0.7,0.2,0.7,121500.1846875,0.47010597941254006
boids_multi,0.01,0.9,0.1,0.7,0.2,0.8,121523.9890625,0.4704350571561372
boids_multi,0.01,0.9,0.1,0.7,0.2,0.9,121587.39859375,0.47028916835270507
boids_multi,0.01,0.9,0.1,0.8,0.1,0.7,120754.4234375,0.4701466823234637
boids_multi,0.01,0.9,0.1,0.8,0.1,0.8,120828.359375,0.47009380692661734
boids_multi,0.01,0.9,0.1,0.8,0.1,0.9,120876.4875,0.46967297565741695
boids_multi,0.01,0.9,0.1,0.8,0.14,0.7,121135.20890625,0.47077882621802
boids_multi,0.01,0.9,0.1,0.8,0.14,0.8,121157.77515625,0.4707062745994229
boids_multi,0.01,0.9,0.1,0.8,0.14,0.9,121192.5815625,0.4706673166560389
boids_multi,0.01,0.9,0.1,0.8,0.2,0.7,121533.00171875,0.4703225963321425
boids_multi,0.01,0.9,0.1,0.8,0.2,0.8,121571.56625,0.4702509440206267
boids_multi,0.01,0.9,0.1,0.8,0.2,0.9,121615.46890625,0.4702679222396772
boids_multi,0.01,0.9,0.1,0.9,0.1,0.7,120771.0990625,0.4700276878403143
boids_multi,0.01,0.9,0.1,0.9,0.1,0.8,120841.978125,0.4698200843286107
boids_multi,0.01,0.9,0.1,0.9,0.1,0.9,120894.9640625,0.46956910828251885
boids_multi,0.01,0.9,0.1,0.9,0.14,0.7,121159.07875,0.47082771950931523
boids_multi,0.01,0.9,0.1,0.9,0.14,0.8,121162.37578125,0.4708851896664212
boids_multi,0.01,0.9,0.1,0.9,0.14,0.9,121194.3246875,0.4707862274155091
boids_multi,0.01,0.9,0.1,0.9,0.2,0.7,121558.086875,0.47037908224841535
boids_multi,0.01,0.9,0.1,0.9,0.2,0.8,121603.0509375,0.4704417750604239
boids_multi,0.01,0.9,0.1,0.9,0.2,0.9,121637.8628125,0.47048136222112175
boids_multi,0.01,0.9,0.2,0.7,0.1,0.7,120941.38578125,0.4676727040595178
boids_multi,0.01,0.9,0.2,0.7,0.1,0.8,121023.5240625,0.46727657137754136
boids_multi,0.01,0.9,0.2,0.7,0.1,0.9,121120.17765625,0.46745787274021133
boids_multi,0.01,0.9,0.2,0.7,0.14,0.7,121575.2503125,0.4699290868975027
boids_multi,0.01,0.9,0.2,0.7,0.14,0.8,121581.92765625,0.4702374894909741
boids_multi,0.01,0.9,0.2,0.7,0.14,0.9,121585.85,0.47102014480374904
boids_multi,0.01,0.9,0.2,0.7,0.2,0.7,122113.36296875,0.46955918552827053
boids_multi,0.01,0.9,0.2,0.7,0.2,0.8,122140.625625,0.46994734478711186
boids_multi,0.01,0.9,0.2,0.7,0.2,0.9,122205.56078125,0.4696639197875429
